country_code,year,remittances_received_usd,remittances_paid_usd,remittances_pct_gdp,gdp_usd,gdp_per_capita_usd,gdp_growth_pct,gni_per_capita_usd,inflation_cpi_pct,unemployment_pct,current_account_pct_gdp,population_total,population_growth_pct,urban_population_pct,personal_remittances_recv,personal_remittances_paid,net_migration,migrant_stock_total,poverty_headcount_pct,life_expectancy_years,remittance_cost_inward_pct,remittance_cost_outward_pct,forex_reserves_usd,fdi_inflows_usd,bank_branches_per_100k,atms_per_100k,mobile_money_accounts_pct,country_name,region,income_group,capital_city,latitude,longitude,source_engine,remittances_per_capita_usd,remittances_growth_yoy
8S,2020,120237063786.315,8636678887.43338,3.78965529212038,3172770463749.49,1957.20343722686,-4.98750173651176,1957.0045248745,,7.62561175204578,,1621073417.0,0.970749727379122,34.2000653894608,120237063786.315,8636678887.43338,-934135.0,7696733.0,9.4,70.3622206982499,,,,66886303909.252,16.0581131813389,20.0194743751946,1.5,8S,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,74.1713,2.99
8S,2021,125406730583.409,9191748431.20638,3.37382862354056,3717045071833.11,2273.72055798689,9.24659959728567,2222.5019283554,,6.33048938390488,,1634785356.0,0.842298209099239,34.5086968655354,125406730583.409,9191748431.20638,-1233524.0,,7.9,67.8215299767513,,,,47889363847.0479,15.8538800552837,20.3940604008411,1.7,8S,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,76.7114,4.3
8S,2022,146059364938.848,11288849841.7716,3.71591787203669,3930640287773.46,2385.08341896271,7.10115392630797,2438.08552001232,,4.86631704704624,,1648009565.0,0.805672047808918,34.8137520955194,146059364938.848,11288849841.7716,-2312607.0,,6.1,72.0115731308447,,,,53231654055.6547,15.770681693603,21.183807506304,1.9,8S,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,88.6277,16.47
8S,2023,158496423782.853,13471524028.2669,3.76449039503593,4210302249458.65,2532.38988993306,8.50528885307943,2603.015040151,,4.16220090187648,,1662580579.0,0.880272546944629,35.137165500664,158496423782.853,13471524028.2669,-1969476.0,,4.7,72.3247648783903,,,,31119556576.8975,14.466937792202,21.9906278706998,2.0,8S,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,95.3316,8.52
AD,2010,,0.0,,3449925693.58181,42746.830391567,-1.97495799965345,,,,,80706.0,-3.86696538756774,88.7604726056609,,0.0,-6194.0,52053.0,,84.197,,,,,,,47.2963596262979,AD,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
AD,2011,,0.0,,3629133062.55168,46657.1495384811,-0.00806975341139093,,,,,77783.0,-3.68900236441521,88.6888340319763,,0.0,-363.0,,,84.296,,,,,,,49.3693994831776,AD,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
AD,2012,,0.0,,3188653258.61001,41500.5499988288,-4.97444371853503,,,,,76834.0,-1.22756477898092,88.6290967082924,,0.0,-2201.0,,,84.334,,,,,,,49.8737538069084,AD,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
AD,2013,,0.0,,3193513470.43941,42470.3230369366,-3.54759651549344,,,,,75194.0,-2.15758099819573,88.5809399121053,,0.0,-1642.0,,,84.406,,,,,,,51.2966460089901,AD,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
AD,2014,,0.0,,3271686452.47686,44369.6712976777,2.50446552114518,,,,,73737.0,-1.95667320426838,88.544042920911,,0.0,-1734.0,,,84.485,,,,,,,51.8559203656238,AD,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
AD,2015,,0.0,,2789882569.1005,38654.95287916,1.43414039522716,,,,,72174.0,-2.14248382559065,88.5180850122057,,0.0,-1873.0,42264.0,,84.532,,,,,,,53.8282483997007,AD,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
AD,2016,,0.0,,2896611878.6258,40129.8385811474,3.70967806978986,,,,,72181.0,0.00969831319383994,88.5027454634853,,0.0,1415.0,,,84.489,,,,,,,53.6069048641609,AD,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
AD,2017,,0.0,,3000160414.63795,40672.9717424447,0.346071889630295,,,,,73763.0,2.16803975005007,88.4977035522461,,0.0,1357.0,,,84.359,,,,,,,52.0735328009978,AD,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
AD,2018,,0.0,,3218418631.67579,42819.7577456133,1.58876549046354,,,,,75162.0,1.87885332176802,88.5080998493791,,0.0,1143.0,,,84.242,,,,,,,52.3868444160613,AD,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
AD,2019,21112646.497417,91484853.4446569,0.669148686591305,3155150255.91195,41257.816459345,2.01554763848308,46450.0,,,18.0104652921679,76474.0,1.73050296926809,88.5391793666245,21112646.497417,91484853.4446569,1245.0,,,84.098,,,,422216126.281171,,,51.8568402332819,AD,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,276.0761,
AD,2020,47416323.7388305,83804274.980466,1.64013432676391,2891002460.29153,37361.1070081615,-11.1839399355384,42450.0,,,15.5264238134716,77380.0,1.17775354895761,88.5907780427517,47416323.7388305,83804274.980466,572.0,45574.0,,79.418,,,,272687591.327234,,,62.8211424140605,AD,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,612.7723,124.59
AD,2021,53001417.7730524,70514090.7029224,1.59419633502347,3324648075.56293,42425.7066454357,8.28677879049404,44720.0,,,15.0217984709598,78364.0,1.26362889534188,88.6627318165299,53001417.7730524,70514090.7029224,1514.0,,,82.331,,,,484821990.091782,,,63.5100301158695,AD,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,676.3491,11.78
AD,2022,44577777.0540163,123883259.200783,1.31863050475322,3380611694.73392,42414.0479861228,9.56461225648184,47600.0,,,11.6434481524489,79705.0,1.69676808598242,88.7548766267286,44577777.0540163,123883259.200783,1102.0,,,84.016,,,,593981421.298943,,96.2491560241915,63.8241013738159,AD,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,559.2846,-15.89
AD,2023,48274852.4910444,164794178.648866,1.27540334966827,3785065524.84754,46812.4261013102,2.58355480961319,47920.0,,,14.2213295948546,80856.0,1.43374756867515,88.8201609217082,48274852.4910444,164794178.648866,1061.0,,,84.041,,,,275778939.21399,,92.6704780370967,63.9284654200059,AD,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,597.0473,8.29
AE,2010,,0.0,,307736419332.88,44795.2949302268,1.60285004671343,42380.0,0.877983288285867,2.798,,6869838.0,2.39801204084647,83.3714299144178,,0.0,161842.0,5446000.0,,81.886,,,32785291883.4008,8796769640.0,11.8644521876246,51.3670637339782,21.3232573735332,AE,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
AE,2011,,0.0,,368881143635.126,51921.904511613,6.73646786920814,45610.0,0.87734659568512,2.587,,7104538.0,3.35932096341285,83.5695007795347,,0.0,215183.0,,,81.898,,,37269318422.5757,7152095830.0,12.2688262696199,56.621176102715,25.3561431242476,AE,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
AE,2012,,0.0,,392793464942.138,53141.6124340099,4.6832657020049,51180.0,0.662268900269008,2.323,,7391448.0,3.95899214220379,83.7643244751488,,0.0,225921.0,,,81.913,,,47035150430.9523,9566651350.0,12.7197368185502,60.4624950147381,26.2432310655908,AE,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
AE,2013,,0.0,,409632675289.313,53247.2409495441,4.91847806719888,53780.0,1.1011183637571,2.125,,7693031.0,3.99911978796443,83.9558135814626,,0.0,279269.0,,0.0,81.95,,,68202650660.2746,9764914530.0,13.1109303412136,62.2068963493595,26.6350325791604,AE,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
AE,2014,,0.0,,424935874744.724,52725.2358407934,4.63288144983127,53360.0,2.34626865671642,1.999,,8059440.0,4.65292210905658,84.1438806787019,,0.0,360174.0,,,81.99,,,78424381665.0826,11071537020.0,13.3564563405714,64.0343658583082,25.531967588675,AE,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
AE,2015,,0.0,,381973042886.317,44910.334995523,7.08767348587587,49990.0,4.06996608361593,1.793,,8505237.0,5.38380162241984,84.3284383471193,,0.0,342468.0,6859000.0,,82.076,,,93929134196.4175,8550901850.0,13.3111872872272,67.0009515470165,26.0373666528601,AE,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
AE,2016,,0.0,,381717086453.37,42721.0999383185,5.65793329224303,46180.0,1.61748808904197,1.64,,8935095.0,4.93046894788046,84.5093991669984,,0.0,195317.0,,,82.195,,3.6503925,85390832746.3077,9604773000.0,12.8609384747498,68.0422809516783,25.3110524309222,AE,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
AE,2017,,0.0,,403365010211.028,43733.6192287435,-1.06137661464977,42230.0,1.96682557818842,2.462,,9223225.0,3.17379785893425,84.686675718659,,0.0,34155.0,,,82.388,,4.876236,95377648625.516,10354223000.0,11.7741370130818,68.3003002662578,25.1327140570179,AE,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
AE,2018,,0.0,,440560108917.631,47135.3591943971,1.53716683173516,44570.0,3.06863379251996,2.236,,9346701.0,1.32986873264335,84.8601805824625,,0.0,14611.0,,0.0,82.449,,3.04271444444444,99503335478.7452,10385286000.0,11.3028919018556,67.8813541965346,25.0500113941886,AE,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
AE,2019,,0.0,,433926208304.969,45938.6073581994,1.27134240761141,46690.0,-1.93108114782172,2.331,,9445785.0,1.0545163442516,85.0298263388195,,0.0,-125186.0,,,82.596,,2.60495888888889,108359358451.76,17874660000.0,10.1063843328132,64.6095804450373,25.1934372569738,AE,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
AE,2020,,0.0,,357161878829.135,37991.7492971665,-8.69342617885171,41310.0,-2.07940317940943,4.294,,9401038.0,-0.474850154644905,85.1955255681984,,0.0,92541.0,7184000.0,,81.936,,3.39138,106701571777.291,19884470000.0,8.50667691856262,55.9769722230415,25.1982849384729,AE,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
AE,2021,,0.0,,422441388699.796,44118.5047192771,4.55278571242283,43230.0,0.179935336174431,3.105,,9575152.0,1.83513009029147,85.3571908511355,,0.0,421663.0,,,79.083,,3.81666444444445,131116705892.304,20667120000.0,8.12887615896256,55.3166247597514,22.9131780741089,AE,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
AE,2022,,0.0,,511403403675.97,50759.7589231191,7.51448425801082,46990.0,5.29122604376849,2.872,,10074977.0,5.08834153373914,85.5147347682487,,0.0,322773.0,,,80.487,,2.35425922222222,138433303844.914,22736555480.0,7.89699815357687,55.3039775755241,22.3206874068427,AE,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
AE,2023,1878829135.4663,53968686181.0755,0.359500450678101,522622191967.325,49850.6872175164,4.30118228020602,51100.0,1.62670837213248,2.151,13.1295816769393,10483751.0,3.97717097504667,85.6680699002526,1878829135.4663,53968686181.0755,300004.0,,,82.909,,3.07768533333333,189490945175.27,30687542545.9496,7.70875672626205,57.6793469518063,21.222418810757,AE,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,179.2134,
AF,2010,378206657.0181,788698416.8004,2.38515836845792,15856668555.8336,560.621505463146,14.3624414710737,530.0,2.17853752389418,7.809,-3.64331388234628,28284089.0,2.93468670173474,22.2614799010924,378206657.0181,788698416.8004,-167460.0,102276.0,,60.702,,,5162440806.75156,190774431.98,2.3868600248088,0.528944049819124,0.0587609521381438,AF,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,13.3717,
AF,2011,179116561.3764,454083461.9711,1.0059846865258,17805098206.3141,606.694676337726,0.426354776777345,550.0,11.8041858089129,7.83,-12.6195382087159,29347708.0,3.69150308391849,22.8205691572485,179116561.3764,454083461.9711,384486.0,,,61.25,,,6344641959.56007,52173421.0,2.21574260359406,0.615836769480298,0.0460308518811759,AF,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,6.1033,-52.64
AF,2012,219416087.481463,323642538.268423,1.10218743514509,19907329777.5872,651.417134470046,12.7522870926697,640.0,6.44121280934117,7.875,-25.8706814974751,30560034.0,4.04786256315645,23.3434391310979,219416087.481463,323642538.268423,68628.0,,,61.735,,,7152304397.72645,56823660.0,2.13494295092785,0.636843777975637,0.294557918358337,AF,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,7.1798,22.5
AF,2013,347165291.814146,444730790.483326,1.72321110990224,20146416757.5987,637.087099117099,5.60074465863221,670.0,7.38577178397855,7.921,-25.290058564309,31622704.0,3.41822667584596,23.8077136743646,347165291.814146,444730790.483326,18119.0,,,62.188,,,7288702710.90528,48311346.0,2.25423062732984,0.705169580857027,0.302848864537327,AF,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,10.9784,58.22
AF,2014,253367821.603343,524163478.528777,1.23611373619901,20497128555.6972,625.054941813938,2.72454336219565,640.0,4.67399603536344,7.915,-15.7724198274304,32792523.0,3.63251884652008,24.1910166387726,253367821.603343,524163478.528777,233913.0,,,62.26,,,7528549879.63682,42975262.5,2.30427804102409,0.749717257366689,0.310836101266133,AF,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,7.7264,-27.02
AF,2015,348624717.302647,228991809.215134,1.82199581344675,19134221644.7325,565.569730408751,1.45131466066431,590.0,-0.661709164713741,9.032,-21.9126573355151,33831764.0,3.11995924146907,24.4649118421568,348624717.302647,228991809.215134,-286314.0,339432.0,,62.27,,,6976966153.82053,169146608.0,2.16133045598748,0.917247559370298,0.325138233998085,AF,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,10.3047,37.6
AF,2016,627710802.377386,167894464.282526,3.46484306572226,18116572395.0772,522.082215583898,2.26031420279821,560.0,4.38389195513914,10.116,-14.9501951919169,34700612.0,2.53571991833963,24.6588345720126,627710802.377386,167894464.282526,-143049.0,,,62.646,7.046036,,7281910524.1067,93591315.3,2.10972454198945,1.05993372422066,0.329077769579395,AF,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,18.0893,80.05
AF,2017,822731630.245558,143979106.230961,4.38709328246437,18753456497.8159,525.469770891619,2.6470032027451,530.0,4.97595150553832,11.184,-18.9559612272258,35688935.0,2.80833730805469,24.8352821238871,822731630.245558,143979106.230961,-71491.0,,,62.406,9.515925,,8097280955.90196,51533896.765,2.03512020638076,1.2132447384193,0.332789420586521,AF,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,23.0528,31.07
AF,2018,803546453.786557,234618700.600525,4.45098621835989,18053222687.4126,491.337221382603,1.18922812944517,520.0,0.626149149168846,11.192,-21.5852741164653,36743039.0,2.91080959861384,24.9991645191406,803546453.786557,234618700.600525,-36753.0,,,62.443,8.8492225,,8206682106.31945,119435105.715177,1.9617597713127,1.61195200486176,0.347804654917085,AF,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,21.8694,-2.33
AF,2019,828571904.111179,217292317.990937,4.40742759471936,18799444490.1128,496.6025042585,3.91160341625552,520.0,2.30237251516833,11.187,-20.1704643881064,37856121.0,2.98438913621969,25.1437258839803,828571904.111179,217292317.990937,9159.0,,,62.941,8.168026,,8497655795.34729,23404553.647249,1.87346704130524,1.6404260190941,0.355651864067108,AF,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,21.8874,3.11
AF,2020,788917115.24523,225420606.479917,3.95329685319887,19955929052.1496,510.787063366811,-2.35110067203466,490.0,5.60188791482224,11.71,-15.7183027911684,39068979.0,3.15360920291972,25.2622103446137,788917115.24523,225420606.479917,143634.0,144098.0,,61.454,9.029006,,9748946326.71795,12970147.9832,,,0.373152827976385,AF,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,20.1929,-4.79
AF,2021,,0.0,,14259995441.0759,356.496214115892,-20.7388393676343,380.0,5.13320340824962,12.006,,40000412.0,2.35609779179185,25.3478620272481,,0.0,-548784.0,,,60.417,9.4495825,,,20600980.0,,,0.364463746023416,AF,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
AF,2022,,0.0,,14497243872.1337,357.261152798144,-6.24017199240269,370.0,13.7121023720064,14.1,,40578842.0,1.43570437048699,25.3939250580909,,0.0,-647402.0,,,65.617,10.1825,,,,,,0.399769909648974,AF,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
AF,2023,,0.0,,17152234636.8715,413.757894705303,2.26694373649188,370.0,-4.64470870797774,14.008,,41454761.0,2.13559384981397,25.4730529631167,,0.0,-48958.0,,,66.035,9.0243334,,,,,,0.438943551019387,AF,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
AG,2010,28924211.803462,48919119.1843306,2.22777009731304,1298348148.14815,15217.3950790922,-7.84050683730972,14390.0,3.37002540220147,,-10.8739141545735,85320.0,1.35346888620455,26.0170447850587,28924211.803462,48919119.1843306,291.0,26412.0,,76.701,,,136600155.264423,93722574.3158355,38.2742888637129,73.4866346183288,42.5714955461791,AG,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,339.0086,
AG,2011,29296532.4395495,48524100.8269396,2.27570759512823,1287359259.25926,14911.7275084471,-1.95874262217572,14100.0,3.4567496723461,,-5.07303916439276,86332.0,1.17914352935743,25.694689859722,29296532.4395495,48524100.8269396,243.0,,,77.023,,,147868733.577765,69631054.053927,36.0387416472708,75.0807117651475,41.1017930778854,AG,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,339.3473,1.29
AG,2012,29845308.1734269,50128385.6921297,2.18690263078164,1364729629.62963,15639.8078114787,3.37314273947959,14530.0,3.37688044338874,,-8.11026781449488,87260.0,1.06918387987395,25.4555618588267,29845308.1734269,50128385.6921297,196.0,,,77.1,,,162045101.996445,124833151.026492,35.3914441183844,76.6814622564995,38.0002292000917,AG,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,342.0274,1.87
AG,2013,29967174.278059,49248879.3135012,2.26082670783716,1325496296.2963,15051.5113587425,-0.600982329599361,14500.0,1.05949782356169,,-8.78062787514537,88064.0,0.917165517536032,25.2475667667937,29967174.278059,49248879.3135012,145.0,,,77.05,,,202580586.969295,92885388.563304,34.8239937316811,81.2559853739226,37.623773619186,AG,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,340.2886,0.41
AG,2014,31849221.5677609,52088361.5547778,2.31007836736381,1378707407.40741,15532.1062063584,2.19829188738797,14830.0,1.08944157435355,,-0.0378965310947221,88765.0,0.792860528793727,25.0899726107741,31849221.5677609,52088361.5547778,97.0,,,76.912,,,297046137.541925,46263101.049287,31.4690316120727,78.6725790301817,22.4356446797724,AG,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,358.8038,6.28
AG,2015,31244412.2632377,52822644.38,2.17354673183728,1437485185.18519,16077.6340769406,1.42161997595372,14550.0,0.968993458825638,,2.03393623440556,89409.0,0.722892009464778,25.0,31244412.2632377,52822644.38,44.0,28082.0,,76.892,,,355728253.383607,114024660.121814,29.6141696750902,76.1507220216607,22.3691127291436,AG,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,349.4549,-1.9
AG,2016,26705675.6457207,54742927.4962962,1.79280405783904,1489603703.7037,16556.8551801588,4.1203675438061,15080.0,-0.489437796230498,,-2.38761069740834,89969.0,0.624381829779871,24.9239807471655,26705675.6457207,54742927.4962962,0.0,,,76.968,,,330090979.265026,97431976.4735788,26.4344148255329,69.5642495408759,25.0130600540186,AG,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,296.832,-14.53
AG,2017,24020044.3490541,55445390.1111111,1.56497100082879,1534855555.55556,16965.7288273816,2.71272657973627,15860.0,2.43248789041362,,-7.6968559845244,90468.0,0.553103046635761,24.8500263836871,24020044.3490541,55445390.1111111,0.0,,,77.03,,,313645370.808951,151271628.230866,26.1272534756123,67.380811595,26.5287173365168,AG,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,265.5087,-10.06
AG,2018,32768265.3234985,54174267.5481481,1.97217459978748,1661529629.62963,18273.4270684912,6.71200487159726,17460.0,1.20715793367007,,-13.9937660480859,90926.0,0.504979187034594,24.7781432093764,32768265.3234985,54174267.5481481,0.0,,,77.132,,,328659747.502548,202333092.274125,24.487130652446,68.0198073679055,,AG,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,360.3839,36.42
AG,2019,36875282.2222222,47551576.2962962,2.13590441518768,1726448148.14815,18896.3721832248,3.1722219373937,18250.0,1.43135598182983,,-6.50528434529466,91364.0,0.480553889847623,24.708337524045,36875282.2222222,47551576.2962962,0.0,,,77.168,,,279133212.713698,133908540.37037,24.2398125454496,67.332812626249,29.5521211855873,AG,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,403.6084,12.53
AG,2020,36220490.7407407,44158258.5185184,2.56585012934811,1411637037.03704,15369.6082250401,-18.8687765208148,15460.0,0.625989707046719,,-15.5663867272565,91846.0,0.526173366134419,24.6406156275043,36220490.7407407,44158258.5185184,0.0,29386.0,,77.161,,,221808945.85044,96381781.1111111,21.3387391472506,62.6825462450487,29.3970341658864,AG,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,394.3611,-1.78
